episode,total_steps,ep_reward,avg_P_supply,avg_hawkishness,avg_uncertainty,ent_coef,elapsed_s
384,184320,-4001.9373,0.1794,-0.1088,0.1393,0.0,544.1
385,184800,-12530.8479,0.1062,-0.1973,0.1039,0.0,554.6
386,185280,-8675.1859,0.1913,-0.0831,0.1386,0.0,554.7
387,185760,-7918.3758,0.1043,-0.1966,0.1052,0.0,554.8
388,186240,-8310.7682,0.2115,-0.0557,0.1486,0.0,554.8
389,186720,-6651.1749,0.2466,-0.0095,0.1617,0.0,554.9
390,187200,-4380.7525,0.2262,-0.0412,0.1565,0.0,555.0
391,187680,-2993.476,0.0918,-0.2025,0.1003,0.0,555.1
392,188160,-7794.1128,0.1865,-0.0858,0.1356,0.0,555.2
393,188640,-3553.58,0.0938,-0.2043,0.1024,0.0,567.1
394,189120,-3646.8915,0.2038,-0.0588,0.1608,0.0,567.2
395,189600,-15297.7306,0.2291,-0.0411,0.1622,0.0,567.3
396,190080,-8488.5278,0.2106,-0.0448,0.1481,0.0,567.4
397,190560,-4567.9267,0.1047,-0.1968,0.1031,0.0,567.5
398,191040,-1876.9629,0.241,-0.0126,0.1565,0.0,567.6
399,191520,-7622.8269,0.2439,-0.0064,0.163,0.0,567.7
400,192000,-6903.1955,0.1111,-0.1956,0.1034,0.0,567.8
401,192480,-9605.832,0.095,-0.1949,0.1063,0.0,567.9
402,192960,-10583.1824,0.2068,-0.0582,0.1432,0.0,579.3
403,193440,-17474.0761,0.1782,-0.1195,0.1305,0.0,579.4
404,193920,-6151.826,0.0971,-0.2034,0.095,0.0,579.5
405,194400,-6589.3612,0.2183,-0.0441,0.1603,0.0,579.6
406,194880,-5291.7254,0.2101,-0.0691,0.151,0.0,579.6
407,195360,-8584.3716,0.1626,-0.1235,0.1272,0.0,579.7
408,195840,-9107.9966,0.2442,-0.0183,0.1551,0.0,579.8
409,196320,-3698.6554,0.1018,-0.1978,0.1113,0.0,579.9
410,196800,-7114.289,0.2547,0.0053,0.1622,0.0,590.0
411,197280,-12271.2305,0.1061,-0.1984,0.1,0.0,590.1
412,197760,-10597.9414,0.2025,-0.0586,0.1385,0.0,590.2
413,198240,-5795.6198,0.1887,-0.0898,0.1477,0.0,590.3
414,198720,-11258.9248,0.1852,-0.0718,0.1387,0.0,590.4
415,199200,-3704.8547,0.1089,-0.2021,0.0966,0.0,590.5
416,199680,-8710.052,0.2056,-0.0711,0.1352,0.0,590.6
417,200160,-5683.8797,0.173,-0.1041,0.1365,0.0,590.7
418,200640,-3128.186,0.2611,0.0178,0.163,0.0,590.8
419,201120,-8806.4349,0.2162,-0.0554,0.1598,0.0,601.9
420,201600,-7041.7335,0.2146,-0.0388,0.1531,0.0,602.0
421,202080,-7876.666,0.1902,-0.0975,0.1367,0.0,602.1
422,202560,-6127.6286,0.1043,-0.1993,0.1045,0.0,602.2
423,203040,-9619.8131,0.1066,-0.2028,0.0974,0.0,602.2
424,203520,-7839.5098,0.1976,-0.0819,0.1482,0.0,602.3
425,204000,-11480.1922,0.1044,-0.2,0.1031,0.0,602.4
426,204480,-5425.0172,0.1022,-0.2011,0.0988,0.0,602.5
427,204960,-3325.2594,0.232,-0.0212,0.1627,0.0,613.7
428,205440,-12516.9099,0.1056,-0.2041,0.0989,0.0,613.8
429,205920,-3673.2123,0.2081,-0.0714,0.1501,0.0,613.8
430,206400,-6446.8227,0.1075,-0.2012,0.1065,0.0,613.9
431,206880,-12445.53,0.1898,-0.0799,0.1373,0.0,614.0
432,207360,-8637.8843,0.2047,-0.0664,0.1416,0.0,614.1
433,207840,-8281.8545,0.2317,-0.0226,0.153,0.0,614.2
434,208320,-7853.4302,0.1937,-0.0836,0.1417,0.0,614.3
435,208800,-3599.3905,0.0977,-0.2006,0.105,0.0,614.4
436,209280,-13840.3284,0.2386,-0.02,0.1663,0.0,626.2
437,209760,-15309.3515,0.1833,-0.0906,0.1354,0.0,626.3
438,210240,-7438.4184,0.1879,-0.0876,0.1414,0.0,626.3
439,210720,-6135.4075,0.0995,-0.1909,0.1024,0.0,626.4
440,211200,-5795.9569,0.1059,-0.1965,0.1087,0.0,626.5
441,211680,-9064.8369,0.1778,-0.0987,0.1421,0.0,626.6
442,212160,-3104.4478,0.0927,-0.2006,0.0993,0.0,626.8
443,212640,-4533.3727,0.2245,-0.0335,0.1524,0.0,626.8
444,213120,-4928.9944,0.0905,-0.2007,0.1025,0.0,639.7
445,213600,-7227.5848,0.0967,-0.2014,0.0969,0.0,639.8
446,214080,-9219.2759,0.2058,-0.0697,0.1408,0.0,639.9
447,214560,-4226.3146,0.1978,-0.0644,0.1494,0.0,640.0
448,215040,-6756.1655,0.1001,-0.1877,0.1027,0.0,640.1
449,215520,-5721.0161,0.2087,-0.0764,0.144,0.0,640.2
450,216000,-9699.6153,0.2081,-0.0595,0.1471,0.0,640.3
451,216480,-6649.2983,0.1051,-0.1982,0.0926,0.0,640.4
452,216960,-14510.6898,0.276,0.0347,0.1709,0.0,640.5
453,217440,-10557.9084,0.2114,-0.0575,0.149,0.0,655.1
454,217920,-10217.8264,0.2718,0.0234,0.1709,0.0,655.2
455,218400,-7843.4445,0.1972,-0.0817,0.154,0.0,655.3
456,218880,-3923.2057,0.1869,-0.0772,0.1418,0.0,655.4
457,219360,-17378.1148,0.254,-0.0071,0.1599,0.0,655.5
458,219840,-3006.7675,0.267,0.0248,0.1743,0.0,655.6
459,220320,-9383.2572,0.0943,-0.2,0.1018,0.0,655.7
460,220800,-7035.9279,0.2175,-0.0373,0.1547,0.0,655.8
461,221280,-9017.3861,0.1069,-0.1947,0.0969,0.0,669.2
462,221760,-5066.3328,0.2411,-0.0186,0.1612,0.0,669.2
463,222240,-6122.8676,0.1029,-0.1936,0.1004,0.0,669.3
464,222720,-6555.1547,0.1032,-0.198,0.1029,0.0,669.5
465,223200,-5068.3917,0.1846,-0.0891,0.1448,0.0,669.6
466,223680,-5435.9095,0.2538,-0.0098,0.1564,0.0,669.7
467,224160,-4700.2036,0.1841,-0.0989,0.1347,0.0,669.8
468,224640,-16229.5021,0.2258,-0.0374,0.1548,0.0,669.9
469,225120,-12501.8811,0.1019,-0.188,0.1007,0.0,670.0
470,225600,-1721.0174,0.2447,-0.0207,0.1616,0.0,683.1
471,226080,-5461.3211,0.204,-0.0753,0.1521,0.0,683.2
472,226560,-5794.4169,0.2015,-0.0808,0.1516,0.0,683.4
473,227040,-3955.0407,0.0993,-0.2058,0.1039,0.0,683.4
474,227520,-6637.9891,0.1048,-0.1954,0.0951,0.0,683.6
475,228000,-6002.6661,0.2345,-0.0295,0.1522,0.0,683.7
476,228480,-11948.1176,0.0971,-0.1991,0.0952,0.0,683.8
477,228960,-2910.7563,0.1508,-0.1382,0.1281,0.0,683.9
478,229440,-11364.7187,0.189,-0.0928,0.1411,0.0,697.3
479,229920,-9030.6966,0.0949,-0.2029,0.0984,0.0,697.4
480,230400,-5169.0909,0.2004,-0.0783,0.1451,0.0,697.5
481,230880,-5753.7334,0.2289,-0.0183,0.1559,0.0,697.6
482,231360,-4554.9704,0.0997,-0.2008,0.1031,0.0,697.7
483,231840,-7262.7224,0.1868,-0.1102,0.1397,0.0,697.8
484,232320,-2660.6858,0.1696,-0.1148,0.1278,0.0,697.9
485,232800,-12272.4104,0.2049,-0.0661,0.1489,0.0,698.0
486,233280,-3602.9615,0.1802,-0.0898,0.1406,0.0,698.1
487,233760,-5741.0808,0.2462,-0.015,0.1634,0.0,709.8
488,234240,-7417.7215,0.1856,-0.0865,0.1403,0.0,709.9
489,234720,-10661.2798,0.234,-0.021,0.1528,0.0,710.1
490,235200,-4833.3509,0.277,0.0236,0.1825,0.0,710.1
491,235680,-5948.1392,0.1845,-0.0876,0.1444,0.0,710.2
492,236160,-4539.7396,0.1046,-0.1991,0.1056,0.0,710.3
493,236640,-1724.4134,0.1585,-0.1214,0.1275,0.0,710.5
494,237120,-6390.1153,0.1622,-0.1304,0.1359,0.0,710.6
495,237600,-14567.7947,0.1953,-0.0865,0.1406,0.0,722.9
496,238080,-15081.0419,0.2567,0.0046,0.1579,0.0,723.0
497,238560,-7836.7376,0.1019,-0.2128,0.1061,0.0,723.1
498,239040,-11711.069,0.2143,-0.045,0.1458,0.0,723.1
499,239520,-4600.3162,0.2097,-0.0699,0.1456,0.0,723.2
500,240000,-5318.3591,0.2121,-0.0547,0.1476,0.0,723.3
501,240480,-6575.7601,0.2284,-0.0385,0.1444,0.0,723.4
502,240960,-6997.1052,0.2055,-0.0428,0.1491,0.0,723.5
503,241440,-9621.2009,0.2003,-0.0667,0.1382,0.0,723.6
504,241920,-9611.8761,0.2133,-0.0628,0.1427,0.0,735.3
505,242400,-13935.7311,0.2362,-0.0374,0.1611,0.0,735.4
506,242880,-11075.2516,0.1822,-0.1007,0.1299,0.0,735.5
507,243360,-11018.0013,0.2059,-0.0661,0.1394,0.0,735.6
508,243840,-2299.6676,0.2117,-0.0606,0.1513,0.0,735.7
509,244320,-4638.39,0.1834,-0.0742,0.1323,0.0,735.7
510,244800,-8336.7037,0.0963,-0.1979,0.1065,0.0,735.8
511,245280,-4587.5132,0.0893,-0.1986,0.1055,0.0,735.9
512,245760,-3219.4614,0.2203,-0.0502,0.1588,0.0,736.0
513,246240,-13739.9245,0.1617,-0.1217,0.1329,0.0,747.9
514,246720,-17788.7279,0.2322,-0.0225,0.1554,0.0,748.0
515,247200,-6142.226,0.181,-0.0956,0.1444,0.0,748.1
516,247680,-11486.7919,0.169,-0.1114,0.138,0.0,748.2
517,248160,-15267.4168,0.0988,-0.1935,0.1059,0.0,748.3
518,248640,-7726.7301,0.2478,-0.0213,0.1628,0.0,748.4
519,249120,-10273.2758,0.2087,-0.049,0.1473,0.0,748.5
520,249600,-3778.271,0.1041,-0.1985,0.1028,0.0,748.6
521,250080,-8747.4782,0.1969,-0.0787,0.1435,0.0,762.0
522,250560,-7375.7161,0.2424,-0.0196,0.1577,0.0,762.1
523,251040,-7085.822,0.2513,0.0078,0.1678,0.0,762.2
524,251520,-6719.1435,0.2157,-0.0469,0.1382,0.0,762.3
525,252000,-4012.6433,0.0973,-0.1921,0.0958,0.0,762.4
526,252480,-7648.235,0.2413,-0.0229,0.1565,0.0,762.4
527,252960,-6287.8165,0.1985,-0.0823,0.1395,0.0,762.5
528,253440,-8608.7841,0.1562,-0.1264,0.1366,0.0,762.6
529,253920,-12594.0736,0.238,-0.0298,0.1512,0.0,762.7
530,254400,-7707.0252,0.1051,-0.2019,0.1088,0.0,774.8
531,254880,-6222.9198,0.1784,-0.1034,0.1333,0.0,774.9
532,255360,-8018.3761,0.238,-0.0318,0.1467,0.0,775.0
533,255840,-1603.0451,0.1036,-0.2035,0.1026,0.0,775.1
534,256320,-2136.5783,0.104,-0.1923,0.103,0.0,775.2
535,256800,-5584.1287,0.1015,-0.2003,0.1067,0.0,775.3
536,257280,-7606.7425,0.1047,-0.2051,0.0986,0.0,775.4
537,257760,-4813.5536,0.2112,-0.0491,0.1507,0.0,775.5
538,258240,-3602.7662,0.1914,-0.0909,0.1443,0.0,787.1
539,258720,-9800.3731,0.2401,-0.0296,0.1672,0.0,787.2
540,259200,-6882.8916,0.1848,-0.0962,0.1416,0.0,787.2
541,259680,-11884.8204,0.0973,-0.1892,0.1054,0.0,787.3
542,260160,-4626.367,0.1712,-0.1143,0.1267,0.0,787.4
543,260640,-2001.1863,0.2184,-0.0583,0.1422,0.0,787.5
544,261120,-7556.0607,0.2657,0.0198,0.1659,0.0,787.6
545,261600,-10605.9389,0.1702,-0.1163,0.1201,0.0,787.7
546,262080,-6525.9345,0.1939,-0.0771,0.1444,0.0,787.7
547,262560,-5415.5409,0.2553,0.0071,0.1658,0.0,799.0
548,263040,-10721.6924,0.2404,-0.0157,0.1591,0.0,799.1
549,263520,-10290.846,0.1522,-0.1262,0.1347,0.0,799.2
550,264000,-3321.8585,0.2192,-0.0595,0.1538,0.0,799.3
551,264480,-4254.2191,0.1823,-0.0841,0.1401,0.0,799.4
552,264960,-4756.7679,0.0997,-0.1948,0.0966,0.0,799.5
553,265440,-11186.1717,0.176,-0.1094,0.1403,0.0,799.6
554,265920,-1636.482,0.1933,-0.0925,0.1418,0.0,799.7
555,266400,-5427.1714,0.1736,-0.1074,0.1313,0.0,811.0
556,266880,-16161.0845,0.2175,-0.04,0.1561,0.0,811.1
557,267360,-9968.9406,0.0964,-0.1931,0.1006,0.0,811.2
558,267840,-5659.3925,0.2202,-0.0474,0.1466,0.0,811.3
559,268320,-2497.5148,0.1929,-0.0877,0.1335,0.0,811.4
560,268800,-5730.2284,0.167,-0.1121,0.1359,0.0,811.5
561,269280,-5211.9153,0.0904,-0.1962,0.098,0.0,811.6
562,269760,-9767.4215,0.0954,-0.2024,0.1021,0.0,811.7
563,270240,-2536.4737,0.2214,-0.0344,0.1547,0.0,811.7
564,270720,-4792.698,0.2033,-0.0624,0.1447,0.0,823.4
565,271200,-4048.5505,0.102,-0.2075,0.1016,0.0,823.5
566,271680,-8636.4793,0.2107,-0.0528,0.147,0.0,823.6
567,272160,-5309.877,0.2417,-0.0245,0.1593,0.0,823.7
568,272640,-5733.7303,0.1622,-0.1147,0.1264,0.0,823.8
569,273120,-11355.7734,0.2288,-0.0217,0.159,0.0,823.9
570,273600,-11090.2373,0.1984,-0.0622,0.1469,0.0,824.0
571,274080,-7204.7585,0.2233,-0.0387,0.1608,0.0,824.1
572,274560,-2001.0646,0.2549,0.018,0.173,0.0,835.4
573,275040,-5408.3809,0.2326,-0.0279,0.154,0.0,835.5
574,275520,-9926.2366,0.1099,-0.2031,0.0944,0.0,835.6
575,276000,-3170.826,0.1931,-0.0838,0.1468,0.0,835.7
576,276480,-2007.7873,0.0876,-0.2014,0.0943,0.0,835.8
577,276960,-4604.4881,0.1877,-0.0983,0.1347,0.0,835.9
578,277440,-4940.8371,0.1646,-0.1058,0.1267,0.0,836.0
579,277920,-9608.904,0.2103,-0.0479,0.1527,0.0,836.1
580,278400,-3080.1825,0.2187,-0.0441,0.1484,0.0,836.2
581,278880,-7508.1082,0.1918,-0.0788,0.1381,0.0,847.5
582,279360,-7870.0978,0.0952,-0.2016,0.0997,0.0,847.5
583,279840,-1496.2366,0.1902,-0.0799,0.1434,0.0,847.6
584,280320,-7551.4109,0.1977,-0.0876,0.1296,0.0,847.7
585,280800,-8827.4596,0.2061,-0.0589,0.1473,0.0,847.8
586,281280,-10067.2746,0.2332,-0.0088,0.1506,0.0,847.9
587,281760,-8723.3296,0.1777,-0.0965,0.1323,0.0,848.0
588,282240,-4144.2691,0.1812,-0.1009,0.1443,0.0,848.1
589,282720,-2253.945,0.1949,-0.0623,0.1392,0.0,860.3
590,283200,-12201.708,0.2019,-0.068,0.1459,0.0,860.4
591,283680,-9127.3343,0.094,-0.1931,0.0989,0.0,860.5
592,284160,-6401.506,0.1893,-0.0879,0.1362,0.0,860.6
593,284640,-16678.2117,0.1024,-0.193,0.0964,0.0,860.7
594,285120,-1870.4538,0.2306,-0.0439,0.1527,0.0,860.8
595,285600,-10293.3254,0.1027,-0.2047,0.0993,0.0,860.9
596,286080,-9439.9632,0.187,-0.1068,0.1331,0.0,861.0
597,286560,-9190.422,0.2447,-0.0161,0.151,0.0,861.0
598,287040,-3319.3833,0.2204,-0.0348,0.1551,0.0,872.0
599,287520,-7768.9603,0.0923,-0.2097,0.0966,0.0,872.0
600,288000,-8487.9965,0.101,-0.2021,0.0881,0.0,872.1
601,288480,-8480.5116,0.1601,-0.1314,0.1298,0.0,872.2
602,288960,-9886.4639,0.18,-0.1051,0.1238,0.0,872.3
603,289440,-4209.1746,0.2023,-0.082,0.1409,0.0,872.4
604,289920,-6338.7801,0.2043,-0.0796,0.1504,0.0,872.5
605,290400,-10618.9124,0.2113,-0.065,0.1538,0.0,872.5
606,290880,-5040.8534,0.268,0.0229,0.1736,0.0,884.3
607,291360,-7045.9939,0.1581,-0.1261,0.1192,0.0,884.4
608,291840,-2535.0043,0.2298,-0.0169,0.1599,0.0,884.5
609,292320,-4526.7963,0.2321,-0.0364,0.1515,0.0,884.6
610,292800,-11165.0585,0.1968,-0.0746,0.1358,0.0,884.6
611,293280,-5421.7421,0.2313,-0.0334,0.1543,0.0,884.7
612,293760,-3914.6023,0.0933,-0.1899,0.1013,0.0,884.8
613,294240,-8496.6765,0.2068,-0.0773,0.1396,0.0,884.9
614,294720,-7270.2276,0.2131,-0.0648,0.1485,0.0,885.0
615,295200,-6495.5867,0.2022,-0.059,0.1429,0.0,898.0
616,295680,-9921.839,0.101,-0.1997,0.1025,0.0,898.1
617,296160,-11073.2549,0.2376,-0.0191,0.1561,0.0,898.2
618,296640,-6090.9575,0.1072,-0.2031,0.1045,0.0,898.3
619,297120,-14463.5261,0.1698,-0.1118,0.1373,0.0,898.4
620,297600,-4282.8941,0.2276,-0.034,0.1506,0.0,898.5
621,298080,-4422.9902,0.0979,-0.1995,0.1092,0.0,898.5
622,298560,-1727.8531,0.1014,-0.2028,0.0996,0.0,898.6
623,299040,-1515.5681,0.1745,-0.1016,0.1369,0.0,909.8
624,299520,-7780.0428,0.0997,-0.2033,0.1019,0.0,909.9
625,300000,-7174.3445,0.0975,-0.1982,0.0969,0.0,910.0
626,300480,-10461.4134,0.103,-0.2059,0.0987,0.0,910.0
627,300960,-3569.7,0.094,-0.2017,0.1027,0.0,910.1
628,301440,-4280.5104,0.1017,-0.1996,0.0964,0.0,910.2
629,301920,-2070.9108,0.0995,-0.2011,0.1049,0.0,910.3
630,302400,-4590.527,0.0992,-0.2008,0.0932,0.0,910.4
631,302880,-3401.6059,0.1847,-0.1049,0.13,0.0,910.5
632,303360,-5709.0233,0.1941,-0.08,0.1431,0.0,924.0
633,303840,-6838.4608,0.2403,-0.0063,0.151,0.0,924.1
634,304320,-9287.081,0.1883,-0.0751,0.1302,0.0,924.2
635,304800,-3010.8348,0.1063,-0.2079,0.0945,0.0,924.3
636,305280,-7609.1729,0.2132,-0.0556,0.1479,0.0,924.4
637,305760,-2083.5009,0.2071,-0.0565,0.1393,0.0,924.5
638,306240,-7105.889,0.2221,-0.0422,0.1638,0.0,924.6
639,306720,-4280.8886,0.2268,-0.0516,0.1463,0.0,924.7
640,307200,-10753.9991,0.1976,-0.0805,0.1483,0.0,924.8
641,307680,-5268.4148,0.1054,-0.2044,0.0925,0.0,935.3
642,308160,-1574.3284,0.2262,-0.0414,0.1528,0.0,935.4
643,308640,-4128.3504,0.2288,-0.0414,0.1538,0.0,935.5
644,309120,-4711.1237,0.1031,-0.2054,0.1031,0.0,935.6
645,309600,-9644.2858,0.0987,-0.1971,0.1042,0.0,935.7
646,310080,-3480.7156,0.1027,-0.2011,0.0979,0.0,935.8
647,310560,-11690.6765,0.1903,-0.0875,0.1315,0.0,935.9
648,311040,-4675.2645,0.1918,-0.0709,0.139,0.0,936.0
649,311520,-10102.0306,0.2609,0.0103,0.1645,0.0,948.2
650,312000,-3165.3282,0.223,-0.0319,0.1466,0.0,948.3
651,312480,-3583.6421,0.2647,0.0151,0.1685,0.0,948.4
652,312960,-3197.8344,0.2362,-0.0205,0.1585,0.0,948.5
653,313440,-3802.8743,0.1014,-0.205,0.096,0.0,948.6
654,313920,-6356.0339,0.2215,-0.0488,0.1512,0.0,948.7
655,314400,-2447.068,0.1902,-0.0766,0.137,0.0,948.8
656,314880,-2440.8943,0.1005,-0.2019,0.1072,0.0,948.9
657,315360,-2243.5862,0.1986,-0.0807,0.1432,0.0,949.0
658,315840,-6744.0875,0.2545,-0.0042,0.1558,0.0,961.0
659,316320,-2415.622,0.1045,-0.2007,0.0954,0.0,961.1
660,316800,-2454.3227,0.1944,-0.099,0.1438,0.0,961.1
661,317280,-8983.5409,0.1698,-0.1069,0.1311,0.0,961.2
662,317760,-4492.4649,0.1917,-0.0697,0.145,0.0,961.3
663,318240,-10004.8984,0.2151,-0.0622,0.1522,0.0,961.4
664,318720,-4920.8896,0.2505,-0.0189,0.1561,0.0,961.5
665,319200,-3013.7289,0.0971,-0.2056,0.0987,0.0,961.6
666,319680,-5894.3768,0.1856,-0.0993,0.1298,0.0,972.1
667,320160,-9221.7034,0.2031,-0.0651,0.1462,0.0,972.2
668,320640,-5503.7686,0.0949,-0.2002,0.0968,0.0,972.3
669,321120,-11155.3454,0.1048,-0.2059,0.1012,0.0,972.4
670,321600,-4892.7963,0.1996,-0.0866,0.1384,0.0,972.5
671,322080,-6561.5325,0.1886,-0.0803,0.1343,0.0,972.6
672,322560,-1593.4029,0.2033,-0.0793,0.1409,0.0,972.7
673,323040,-5415.862,0.2667,0.0155,0.1671,0.0,972.8
674,323520,-3545.8991,0.0998,-0.1966,0.0967,0.0,972.8
675,324000,-2416.9296,0.2312,-0.019,0.1589,0.0,982.9
676,324480,-5556.3447,0.2158,-0.0412,0.1387,0.0,983.0
677,324960,-3436.331,0.18,-0.1019,0.1325,0.0,983.1
678,325440,-5898.3934,0.1006,-0.1986,0.0985,0.0,983.2
679,325920,-6828.9461,0.1937,-0.0908,0.137,0.0,983.3
680,326400,-6589.7888,0.1945,-0.0723,0.1417,0.0,983.4
681,326880,-3526.7922,0.0977,-0.2017,0.0981,0.0,983.5
682,327360,-1511.179,0.1061,-0.2047,0.1094,0.0,983.6
683,327840,-1682.2549,0.0968,-0.2058,0.1004,0.0,993.7
684,328320,-4888.1051,0.2141,-0.0552,0.1539,0.0,993.8
685,328800,-2362.4644,0.1012,-0.2,0.0953,0.0,993.9
686,329280,-3390.4972,0.0993,-0.199,0.105,0.0,994.0
687,329760,-9920.3394,0.0964,-0.1991,0.1028,0.0,994.1
688,330240,-1461.7522,0.216,-0.045,0.1553,0.0,994.2
689,330720,-3123.2206,0.099,-0.2,0.1056,0.0,994.3
690,331200,-3579.7621,0.2128,-0.0566,0.1472,0.0,994.4
691,331680,-4653.8426,0.1587,-0.1284,0.1242,0.0,994.5
692,332160,-1821.6778,0.105,-0.2089,0.0959,0.0,1006.7
693,332640,-5451.6573,0.1966,-0.0858,0.1359,0.0,1006.8
694,333120,-10298.0506,0.216,-0.04,0.1418,0.0,1006.9
695,333600,-4108.6992,0.0938,-0.2089,0.0937,0.0,1007.0
696,334080,-5009.351,0.1044,-0.2031,0.0974,0.0,1007.1
697,334560,-3114.949,0.2114,-0.0585,0.1473,0.0,1007.2
698,335040,-4234.3621,0.0988,-0.1905,0.1025,0.0,1007.3
699,335520,-4614.1568,0.2399,-0.0246,0.1596,0.0,1007.4
700,336000,-8011.7244,0.1749,-0.101,0.1428,0.0,1018.5
701,336480,-3220.5632,0.1918,-0.0737,0.1531,0.0,1018.6
702,336960,-1963.8919,0.176,-0.1032,0.1343,0.0,1018.7
703,337440,-4715.6191,0.1896,-0.0708,0.1391,0.0,1018.8
704,337920,-4292.2597,0.2602,0.0042,0.1717,0.0,1018.9
705,338400,-2813.4051,0.1007,-0.2013,0.1076,0.0,1019.0
706,338880,-9038.0566,0.0975,-0.1999,0.0928,0.0,1019.1
707,339360,-3777.5983,0.1772,-0.1014,0.1338,0.0,1019.2
708,339840,-7595.4676,0.2551,0.0042,0.1665,0.0,1019.3
709,340320,-8691.9872,0.0989,-0.2004,0.0999,0.0,1031.0
710,340800,-8162.5576,0.1002,-0.1969,0.1034,0.0,1031.1
711,341280,-3677.7868,0.1996,-0.0762,0.1495,0.0,1031.2
712,341760,-9462.423,0.2002,-0.0586,0.1373,0.0,1031.3
713,342240,-4299.2793,0.2287,-0.025,0.162,0.0,1031.4
714,342720,-7254.3504,0.1068,-0.208,0.1002,0.0,1031.5
715,343200,-6104.7465,0.0892,-0.2034,0.0941,0.0,1031.6
716,343680,-3546.257,0.0983,-0.2038,0.1055,0.0,1031.6
717,344160,-3240.6666,0.2028,-0.0643,0.1462,0.0,1043.3
718,344640,-2685.7229,0.2111,-0.0499,0.1499,0.0,1043.4
719,345120,-2751.6223,0.0987,-0.1916,0.0951,0.0,1043.5
720,345600,-4020.3887,0.2098,-0.0508,0.145,0.0,1043.6
721,346080,-3752.2262,0.2405,-0.0092,0.1654,0.0,1043.7
722,346560,-4098.092,0.1071,-0.2013,0.1021,0.0,1043.8
723,347040,-7141.4334,0.2089,-0.0546,0.1455,0.0,1043.9
724,347520,-4008.1062,0.1949,-0.0735,0.1302,0.0,1044.0
725,348000,-5233.1432,0.2439,-0.0089,0.1585,0.0,1044.1
726,348480,-3507.6555,0.0971,-0.1986,0.0919,0.0,1057.5
727,348960,-4023.1311,0.0961,-0.1985,0.1019,0.0,1057.6
728,349440,-2807.1914,0.211,-0.0601,0.1477,0.0,1057.7
729,349920,-2440.6124,0.2034,-0.0739,0.1333,0.0,1057.8
730,350400,-2740.6952,0.2014,-0.0677,0.1379,0.0,1057.9
731,350880,-3696.9485,0.2034,-0.0609,0.1416,0.0,1058.0
732,351360,-4032.8173,0.2273,-0.0286,0.1491,0.0,1058.1
733,351840,-1888.5851,0.222,-0.0401,0.151,0.0,1058.2
734,352320,-5844.9475,0.1019,-0.201,0.0964,0.0,1069.9
735,352800,-3114.7861,0.096,-0.2022,0.1,0.0,1070.1
736,353280,-1779.0493,0.2336,-0.0137,0.1593,0.0,1070.1
737,353760,-5857.8528,0.1871,-0.088,0.1416,0.0,1070.3
738,354240,-3267.0624,0.1982,-0.0574,0.1423,0.0,1070.3
739,354720,-3603.4217,0.1894,-0.0934,0.1396,0.0,1070.4
740,355200,-4525.3681,0.1956,-0.0805,0.1343,0.0,1070.5
741,355680,-3953.3395,0.1034,-0.2049,0.1072,0.0,1070.7
742,356160,-1975.4714,0.2176,-0.058,0.1504,0.0,1070.8
743,356640,-5956.9109,0.213,-0.0619,0.1572,0.0,1082.4
744,357120,-5435.4069,0.0973,-0.1917,0.0935,0.0,1082.5
745,357600,-1616.7405,0.1066,-0.2033,0.0985,0.0,1082.6
746,358080,-4461.4267,0.1914,-0.0952,0.1408,0.0,1082.7
747,358560,-2673.68,0.2487,0.0025,0.1619,0.0,1082.8
748,359040,-4040.1721,0.2534,0.0016,0.1653,0.0,1082.9
749,359520,-1948.4241,0.1901,-0.0889,0.1425,0.0,1083.0
750,360000,-4754.378,0.2016,-0.0768,0.1451,0.0,1083.1
751,360480,-3300.942,0.2325,-0.0293,0.1589,0.0,1093.7
752,360960,-1751.966,0.0994,-0.1932,0.1038,0.0,1093.8
753,361440,-2352.2495,0.1873,-0.069,0.1498,0.0,1094.0
754,361920,-4784.3049,0.1843,-0.109,0.1322,0.0,1094.1
755,362400,-1205.2979,0.1971,-0.0845,0.1438,0.0,1094.2
756,362880,-3164.4849,0.2238,-0.0278,0.1591,0.0,1094.3
757,363360,-1919.9217,0.1057,-0.1984,0.1002,0.0,1094.4
758,363840,-1410.9035,0.0923,-0.2,0.0982,0.0,1094.6
759,364320,-2882.2748,0.2226,-0.0344,0.1523,0.0,1094.7
760,364800,-4962.6706,0.1893,-0.0786,0.1315,0.0,1105.9
761,365280,-1581.8885,0.1048,-0.1968,0.1059,0.0,1106.0
762,365760,-4557.1056,0.2761,0.0135,0.1766,0.0,1106.1
763,366240,-1953.0464,0.1972,-0.0785,0.1393,0.0,1106.2
764,366720,-1813.0437,0.1711,-0.1079,0.1355,0.0,1106.3
765,367200,-1788.1777,0.2142,-0.0475,0.154,0.0,1106.5
766,367680,-2398.181,0.1029,-0.2042,0.1037,0.0,1106.6
767,368160,-2579.7921,0.2839,0.0328,0.1726,0.0,1106.7
768,368640,-4252.2249,0.1942,-0.0904,0.1407,0.0,1106.8
769,369120,-3802.1759,0.2112,-0.0718,0.1414,0.0,1117.6
770,369600,-4682.4016,0.0911,-0.1995,0.1101,0.0,1117.7
771,370080,-4039.8852,0.1975,-0.0721,0.1396,0.0,1117.8
772,370560,-1867.6282,0.1035,-0.1964,0.0971,0.0,1117.9
