episode,total_steps,ep_reward,avg_P_supply,avg_hawkishness,avg_uncertainty,ent_coef,elapsed_s
429,205920,-6412.6615,0.0,0.0,0.0,0.0,870.3
430,206400,-6940.3452,0.0,0.0,0.0,0.0,870.4
431,206880,-13789.1204,0.0,0.0,0.0,0.0,870.5
432,207360,-8160.4769,0.0,0.0,0.0,0.0,870.6
433,207840,-9380.1834,0.0,0.0,0.0,0.0,870.7
434,208320,-9632.6721,0.0,0.0,0.0,0.0,870.9
435,208800,-3089.7293,0.0,0.0,0.0,0.0,871.0
436,209280,-17476.6223,0.0,0.0,0.0,0.0,886.0
437,209760,-14306.5578,0.0,0.0,0.0,0.0,886.1
438,210240,-8733.4715,0.0,0.0,0.0,0.0,886.2
439,210720,-4994.7275,0.0,0.0,0.0,0.0,886.3
440,211200,-6417.7455,0.0,0.0,0.0,0.0,886.4
441,211680,-8437.2364,0.0,0.0,0.0,0.0,886.6
442,212160,-2547.921,0.0,0.0,0.0,0.0,886.7
443,212640,-3883.9104,0.0,0.0,0.0,0.0,886.8
444,213120,-5446.0334,0.0,0.0,0.0,0.0,901.4
445,213600,-7494.9897,0.0,0.0,0.0,0.0,901.6
446,214080,-11897.6282,0.0,0.0,0.0,0.0,901.7
447,214560,-5016.0235,0.0,0.0,0.0,0.0,901.8
448,215040,-6694.578,0.0,0.0,0.0,0.0,902.0
449,215520,-2494.3502,0.0,0.0,0.0,0.0,902.1
450,216000,-9036.3449,0.0,0.0,0.0,0.0,902.2
451,216480,-5671.821,0.0,0.0,0.0,0.0,902.3
452,216960,-19324.241,0.0,0.0,0.0,0.0,902.5
453,217440,-10692.9701,0.0,0.0,0.0,0.0,919.0
454,217920,-11931.2945,0.0,0.0,0.0,0.0,919.1
455,218400,-6083.574,0.0,0.0,0.0,0.0,919.2
456,218880,-2197.771,0.0,0.0,0.0,0.0,919.4
457,219360,-18723.7269,0.0,0.0,0.0,0.0,919.5
458,219840,-1800.4852,0.0,0.0,0.0,0.0,919.6
459,220320,-8207.2777,0.0,0.0,0.0,0.0,919.7
460,220800,-12924.9563,0.0,0.0,0.0,0.0,919.8
461,221280,-6982.8784,0.0,0.0,0.0,0.0,934.9
462,221760,-5375.6703,0.0,0.0,0.0,0.0,935.0
463,222240,-3058.1299,0.0,0.0,0.0,0.0,935.1
464,222720,-5554.4523,0.0,0.0,0.0,0.0,935.3
465,223200,-5203.1087,0.0,0.0,0.0,0.0,935.4
466,223680,-3003.1239,0.0,0.0,0.0,0.0,935.5
467,224160,-5461.5074,0.0,0.0,0.0,0.0,935.6
468,224640,-13313.7594,0.0,0.0,0.0,0.0,935.8
469,225120,-13964.7711,0.0,0.0,0.0,0.0,935.9
470,225600,-3046.9133,0.0,0.0,0.0,0.0,951.0
471,226080,-6848.9694,0.0,0.0,0.0,0.0,951.1
472,226560,-6440.2567,0.0,0.0,0.0,0.0,951.2
473,227040,-4259.9301,0.0,0.0,0.0,0.0,951.4
474,227520,-6182.6894,0.0,0.0,0.0,0.0,951.5
475,228000,-4545.6639,0.0,0.0,0.0,0.0,951.7
476,228480,-9400.2235,0.0,0.0,0.0,0.0,951.8
477,228960,-1320.2742,0.0,0.0,0.0,0.0,951.9
478,229440,-12799.9847,0.0,0.0,0.0,0.0,967.4
479,229920,-3736.7964,0.0,0.0,0.0,0.0,967.5
480,230400,-6011.4271,0.0,0.0,0.0,0.0,967.7
481,230880,-4628.9418,0.0,0.0,0.0,0.0,967.8
482,231360,-4964.5585,0.0,0.0,0.0,0.0,967.9
483,231840,-6704.5182,0.0,0.0,0.0,0.0,968.1
484,232320,-1556.0349,0.0,0.0,0.0,0.0,968.2
485,232800,-10140.0565,0.0,0.0,0.0,0.0,968.3
486,233280,-5565.3909,0.0,0.0,0.0,0.0,968.4
487,233760,-5518.6024,0.0,0.0,0.0,0.0,981.4
488,234240,-7599.7469,0.0,0.0,0.0,0.0,981.5
489,234720,-6902.4443,0.0,0.0,0.0,0.0,981.7
490,235200,-5556.1519,0.0,0.0,0.0,0.0,981.8
491,235680,-5226.2733,0.0,0.0,0.0,0.0,981.9
492,236160,-3079.2174,0.0,0.0,0.0,0.0,982.0
493,236640,-3350.0874,0.0,0.0,0.0,0.0,982.2
494,237120,-3541.025,0.0,0.0,0.0,0.0,982.3
495,237600,-15023.2442,0.0,0.0,0.0,0.0,997.7
496,238080,-12711.4118,0.0,0.0,0.0,0.0,997.8
497,238560,-5469.5759,0.0,0.0,0.0,0.0,998.0
498,239040,-11325.8117,0.0,0.0,0.0,0.0,998.1
499,239520,-4255.8703,0.0,0.0,0.0,0.0,998.2
500,240000,-4326.8876,0.0,0.0,0.0,0.0,998.3
501,240480,-5101.2746,0.0,0.0,0.0,0.0,998.4
502,240960,-7510.6616,0.0,0.0,0.0,0.0,998.5
503,241440,-9359.0645,0.0,0.0,0.0,0.0,998.7
504,241920,-8851.6603,0.0,0.0,0.0,0.0,1014.7
505,242400,-10496.4977,0.0,0.0,0.0,0.0,1014.9
506,242880,-9708.2455,0.0,0.0,0.0,0.0,1015.0
507,243360,-12567.1734,0.0,0.0,0.0,0.0,1015.1
508,243840,-2245.3485,0.0,0.0,0.0,0.0,1015.2
509,244320,-3565.9441,0.0,0.0,0.0,0.0,1015.3
510,244800,-4980.1962,0.0,0.0,0.0,0.0,1015.4
511,245280,-5589.9871,0.0,0.0,0.0,0.0,1015.5
512,245760,-4509.3642,0.0,0.0,0.0,0.0,1015.6
513,246240,-8761.7508,0.0,0.0,0.0,0.0,1031.8
514,246720,-15346.6325,0.0,0.0,0.0,0.0,1031.9
515,247200,-5111.014,0.0,0.0,0.0,0.0,1032.0
516,247680,-13805.5405,0.0,0.0,0.0,0.0,1032.1
517,248160,-12268.7189,0.0,0.0,0.0,0.0,1032.2
518,248640,-6241.8811,0.0,0.0,0.0,0.0,1032.3
519,249120,-6254.0622,0.0,0.0,0.0,0.0,1032.4
520,249600,-1449.7506,0.0,0.0,0.0,0.0,1032.5
521,250080,-9432.4285,0.0,0.0,0.0,0.0,1050.4
522,250560,-8012.9566,0.0,0.0,0.0,0.0,1050.5
523,251040,-6835.98,0.0,0.0,0.0,0.0,1050.6
524,251520,-7265.5034,0.0,0.0,0.0,0.0,1050.8
525,252000,-4038.5303,0.0,0.0,0.0,0.0,1050.9
526,252480,-6781.0233,0.0,0.0,0.0,0.0,1051.0
527,252960,-6407.3404,0.0,0.0,0.0,0.0,1051.1
528,253440,-7352.6508,0.0,0.0,0.0,0.0,1051.2
529,253920,-13472.1335,0.0,0.0,0.0,0.0,1051.3
530,254400,-7887.198,0.0,0.0,0.0,0.0,1067.5
531,254880,-9700.3274,0.0,0.0,0.0,0.0,1067.7
532,255360,-7489.6156,0.0,0.0,0.0,0.0,1067.8
533,255840,-1582.5854,0.0,0.0,0.0,0.0,1067.9
534,256320,-1856.7571,0.0,0.0,0.0,0.0,1068.0
535,256800,-4894.1828,0.0,0.0,0.0,0.0,1068.1
536,257280,-8534.9515,0.0,0.0,0.0,0.0,1068.3
537,257760,-3495.8644,0.0,0.0,0.0,0.0,1068.4
538,258240,-2241.3665,0.0,0.0,0.0,0.0,1084.1
539,258720,-9961.2786,0.0,0.0,0.0,0.0,1084.3
540,259200,-5291.6121,0.0,0.0,0.0,0.0,1084.4
541,259680,-11555.0288,0.0,0.0,0.0,0.0,1084.5
542,260160,-3338.559,0.0,0.0,0.0,0.0,1084.6
543,260640,-2446.6935,0.0,0.0,0.0,0.0,1084.7
544,261120,-6647.6413,0.0,0.0,0.0,0.0,1084.9
545,261600,-9080.9829,0.0,0.0,0.0,0.0,1085.0
546,262080,-6652.4937,0.0,0.0,0.0,0.0,1085.1
547,262560,-6349.5703,0.0,0.0,0.0,0.0,1103.5
548,263040,-13441.6893,0.0,0.0,0.0,0.0,1103.6
549,263520,-10411.2422,0.0,0.0,0.0,0.0,1103.8
550,264000,-3255.4095,0.0,0.0,0.0,0.0,1103.9
551,264480,-3803.3234,0.0,0.0,0.0,0.0,1104.1
552,264960,-6148.9242,0.0,0.0,0.0,0.0,1104.2
553,265440,-10687.7656,0.0,0.0,0.0,0.0,1104.3
554,265920,-4048.3396,0.0,0.0,0.0,0.0,1104.5
555,266400,-5654.134,0.0,0.0,0.0,0.0,1123.9
556,266880,-16390.8688,0.0,0.0,0.0,0.0,1124.0
557,267360,-10913.2372,0.0,0.0,0.0,0.0,1124.2
558,267840,-8601.5645,0.0,0.0,0.0,0.0,1124.3
559,268320,-2741.4199,0.0,0.0,0.0,0.0,1124.4
560,268800,-5816.2342,0.0,0.0,0.0,0.0,1124.5
561,269280,-5348.0558,0.0,0.0,0.0,0.0,1124.7
562,269760,-11393.0372,0.0,0.0,0.0,0.0,1124.8
563,270240,-2443.8808,0.0,0.0,0.0,0.0,1124.9
564,270720,-7783.8311,0.0,0.0,0.0,0.0,1144.6
565,271200,-4572.7032,0.0,0.0,0.0,0.0,1144.7
566,271680,-6023.6227,0.0,0.0,0.0,0.0,1144.9
567,272160,-5503.0219,0.0,0.0,0.0,0.0,1145.0
568,272640,-4870.0206,0.0,0.0,0.0,0.0,1145.1
569,273120,-14929.6586,0.0,0.0,0.0,0.0,1145.3
570,273600,-9903.1265,0.0,0.0,0.0,0.0,1145.4
571,274080,-7748.7714,0.0,0.0,0.0,0.0,1145.5
572,274560,-6139.1377,0.0,0.0,0.0,0.0,1161.8
573,275040,-4292.5857,0.0,0.0,0.0,0.0,1162.0
574,275520,-10522.4121,0.0,0.0,0.0,0.0,1162.1
575,276000,-4154.4046,0.0,0.0,0.0,0.0,1162.2
576,276480,-2266.7354,0.0,0.0,0.0,0.0,1162.3
577,276960,-5157.3099,0.0,0.0,0.0,0.0,1162.4
578,277440,-5801.5994,0.0,0.0,0.0,0.0,1162.5
579,277920,-7881.3488,0.0,0.0,0.0,0.0,1162.7
580,278400,-1507.0194,0.0,0.0,0.0,0.0,1162.8
581,278880,-8600.8857,0.0,0.0,0.0,0.0,1180.8
582,279360,-6313.3748,0.0,0.0,0.0,0.0,1181.0
583,279840,-1754.9989,0.0,0.0,0.0,0.0,1181.1
584,280320,-7189.3298,0.0,0.0,0.0,0.0,1181.3
585,280800,-8378.368,0.0,0.0,0.0,0.0,1181.4
586,281280,-9260.9654,0.0,0.0,0.0,0.0,1181.5
587,281760,-8287.8112,0.0,0.0,0.0,0.0,1181.7
588,282240,-5609.6828,0.0,0.0,0.0,0.0,1181.8
589,282720,-2195.2668,0.0,0.0,0.0,0.0,1200.3
590,283200,-13011.0171,0.0,0.0,0.0,0.0,1200.5
591,283680,-8515.8364,0.0,0.0,0.0,0.0,1200.6
592,284160,-6434.2109,0.0,0.0,0.0,0.0,1200.7
593,284640,-14486.5983,0.0,0.0,0.0,0.0,1200.8
594,285120,-2012.6742,0.0,0.0,0.0,0.0,1200.9
595,285600,-12746.2307,0.0,0.0,0.0,0.0,1201.1
596,286080,-10874.2299,0.0,0.0,0.0,0.0,1201.2
597,286560,-3924.2025,0.0,0.0,0.0,0.0,1201.3
598,287040,-2015.7427,0.0,0.0,0.0,0.0,1218.3
599,287520,-5281.7717,0.0,0.0,0.0,0.0,1218.4
600,288000,-7508.6209,0.0,0.0,0.0,0.0,1218.6
601,288480,-7917.0487,0.0,0.0,0.0,0.0,1218.7
602,288960,-6188.757,0.0,0.0,0.0,0.0,1218.8
603,289440,-3438.935,0.0,0.0,0.0,0.0,1219.0
604,289920,-4303.8953,0.0,0.0,0.0,0.0,1219.1
605,290400,-12035.0465,0.0,0.0,0.0,0.0,1219.2
606,290880,-6207.088,0.0,0.0,0.0,0.0,1237.8
607,291360,-5706.1073,0.0,0.0,0.0,0.0,1237.9
608,291840,-1990.9601,0.0,0.0,0.0,0.0,1238.0
609,292320,-4692.3467,0.0,0.0,0.0,0.0,1238.1
610,292800,-11132.6433,0.0,0.0,0.0,0.0,1238.3
611,293280,-6178.5534,0.0,0.0,0.0,0.0,1238.4
612,293760,-4710.0386,0.0,0.0,0.0,0.0,1238.5
613,294240,-6867.9828,0.0,0.0,0.0,0.0,1238.6
614,294720,-6873.1411,0.0,0.0,0.0,0.0,1238.7
615,295200,-6321.6799,0.0,0.0,0.0,0.0,1258.2
616,295680,-10470.1856,0.0,0.0,0.0,0.0,1258.3
617,296160,-10406.2613,0.0,0.0,0.0,0.0,1258.5
618,296640,-7968.6297,0.0,0.0,0.0,0.0,1258.6
619,297120,-11539.7971,0.0,0.0,0.0,0.0,1258.8
620,297600,-6627.5927,0.0,0.0,0.0,0.0,1258.9
621,298080,-4852.093,0.0,0.0,0.0,0.0,1259.0
622,298560,-2956.2742,0.0,0.0,0.0,0.0,1259.1
623,299040,-1714.5843,0.0,0.0,0.0,0.0,1275.1
624,299520,-6839.406,0.0,0.0,0.0,0.0,1275.2
625,300000,-6476.1093,0.0,0.0,0.0,0.0,1275.4
626,300480,-10398.5841,0.0,0.0,0.0,0.0,1275.5
627,300960,-5295.5739,0.0,0.0,0.0,0.0,1275.6
628,301440,-4668.5708,0.0,0.0,0.0,0.0,1275.7
629,301920,-3476.2774,0.0,0.0,0.0,0.0,1275.8
630,302400,-2539.5666,0.0,0.0,0.0,0.0,1276.0
631,302880,-3737.5657,0.0,0.0,0.0,0.0,1276.1
632,303360,-8380.2218,0.0,0.0,0.0,0.0,1295.1
633,303840,-5044.5127,0.0,0.0,0.0,0.0,1295.2
634,304320,-7188.6943,0.0,0.0,0.0,0.0,1295.3
635,304800,-2304.652,0.0,0.0,0.0,0.0,1295.4
636,305280,-7941.5816,0.0,0.0,0.0,0.0,1295.5
637,305760,-1634.875,0.0,0.0,0.0,0.0,1295.6
638,306240,-6754.0733,0.0,0.0,0.0,0.0,1295.7
639,306720,-1844.0946,0.0,0.0,0.0,0.0,1295.9
640,307200,-10912.3031,0.0,0.0,0.0,0.0,1296.0
641,307680,-7156.7743,0.0,0.0,0.0,0.0,1310.1
642,308160,-1475.9721,0.0,0.0,0.0,0.0,1310.2
643,308640,-6243.9233,0.0,0.0,0.0,0.0,1310.3
644,309120,-3225.3216,0.0,0.0,0.0,0.0,1310.5
645,309600,-9619.0104,0.0,0.0,0.0,0.0,1310.6
646,310080,-2598.7532,0.0,0.0,0.0,0.0,1310.7
647,310560,-9278.0839,0.0,0.0,0.0,0.0,1310.8
648,311040,-3468.5479,0.0,0.0,0.0,0.0,1310.9
649,311520,-11558.2417,0.0,0.0,0.0,0.0,1328.9
650,312000,-2315.1964,0.0,0.0,0.0,0.0,1329.0
651,312480,-3245.2359,0.0,0.0,0.0,0.0,1329.1
652,312960,-3674.9818,0.0,0.0,0.0,0.0,1329.3
653,313440,-6395.7623,0.0,0.0,0.0,0.0,1329.4
654,313920,-5142.8758,0.0,0.0,0.0,0.0,1329.5
655,314400,-4382.2633,0.0,0.0,0.0,0.0,1329.6
656,314880,-4496.9605,0.0,0.0,0.0,0.0,1329.8
657,315360,-2984.5325,0.0,0.0,0.0,0.0,1329.9
658,315840,-7721.1447,0.0,0.0,0.0,0.0,1348.4
659,316320,-2649.5979,0.0,0.0,0.0,0.0,1348.5
660,316800,-2563.7527,0.0,0.0,0.0,0.0,1348.7
661,317280,-3866.4794,0.0,0.0,0.0,0.0,1348.8
662,317760,-3329.2083,0.0,0.0,0.0,0.0,1348.9
663,318240,-5999.7343,0.0,0.0,0.0,0.0,1349.1
664,318720,-1948.1994,0.0,0.0,0.0,0.0,1349.2
665,319200,-2159.1681,0.0,0.0,0.0,0.0,1349.4
666,319680,-2600.0217,0.0,0.0,0.0,0.0,1366.2
667,320160,-9071.6401,0.0,0.0,0.0,0.0,1366.3
668,320640,-2603.991,0.0,0.0,0.0,0.0,1366.5
669,321120,-9938.5328,0.0,0.0,0.0,0.0,1366.6
670,321600,-5760.3191,0.0,0.0,0.0,0.0,1366.7
671,322080,-7953.8026,0.0,0.0,0.0,0.0,1366.9
672,322560,-1791.8463,0.0,0.0,0.0,0.0,1367.0
673,323040,-4499.5027,0.0,0.0,0.0,0.0,1367.1
674,323520,-2003.3451,0.0,0.0,0.0,0.0,1367.2
675,324000,-3490.7073,0.0,0.0,0.0,0.0,1382.6
676,324480,-6122.0815,0.0,0.0,0.0,0.0,1382.7
677,324960,-2277.9344,0.0,0.0,0.0,0.0,1382.8
678,325440,-4889.5372,0.0,0.0,0.0,0.0,1382.9
679,325920,-4265.6001,0.0,0.0,0.0,0.0,1383.0
680,326400,-5966.4283,0.0,0.0,0.0,0.0,1383.2
681,326880,-6525.7144,0.0,0.0,0.0,0.0,1383.3
682,327360,-1673.4978,0.0,0.0,0.0,0.0,1383.4
683,327840,-1310.434,0.0,0.0,0.0,0.0,1398.7
684,328320,-2752.6791,0.0,0.0,0.0,0.0,1398.9
685,328800,-3428.177,0.0,0.0,0.0,0.0,1399.0
686,329280,-3409.9386,0.0,0.0,0.0,0.0,1399.2
687,329760,-8623.4036,0.0,0.0,0.0,0.0,1399.3
688,330240,-1441.3884,0.0,0.0,0.0,0.0,1399.4
689,330720,-1671.7529,0.0,0.0,0.0,0.0,1399.6
690,331200,-3875.0401,0.0,0.0,0.0,0.0,1399.7
691,331680,-7035.4139,0.0,0.0,0.0,0.0,1399.8
692,332160,-1764.4814,0.0,0.0,0.0,0.0,1416.6
693,332640,-5178.2021,0.0,0.0,0.0,0.0,1416.7
694,333120,-8014.4606,0.0,0.0,0.0,0.0,1416.9
695,333600,-3250.9446,0.0,0.0,0.0,0.0,1417.0
696,334080,-2643.0468,0.0,0.0,0.0,0.0,1417.1
697,334560,-2715.3932,0.0,0.0,0.0,0.0,1417.2
698,335040,-4006.7748,0.0,0.0,0.0,0.0,1417.4
699,335520,-5992.4583,0.0,0.0,0.0,0.0,1417.5
700,336000,-6676.1669,0.0,0.0,0.0,0.0,1433.6
701,336480,-3287.3518,0.0,0.0,0.0,0.0,1433.7
702,336960,-2065.799,0.0,0.0,0.0,0.0,1433.8
703,337440,-5550.9061,0.0,0.0,0.0,0.0,1434.0
704,337920,-4807.4137,0.0,0.0,0.0,0.0,1434.1
705,338400,-2588.5951,0.0,0.0,0.0,0.0,1434.2
706,338880,-7923.6767,0.0,0.0,0.0,0.0,1434.3
707,339360,-4531.5389,0.0,0.0,0.0,0.0,1434.4
708,339840,-11314.7012,0.0,0.0,0.0,0.0,1434.6
709,340320,-6741.9867,0.0,0.0,0.0,0.0,1452.4
710,340800,-4274.2616,0.0,0.0,0.0,0.0,1452.5
711,341280,-1826.7306,0.0,0.0,0.0,0.0,1452.6
712,341760,-8015.049,0.0,0.0,0.0,0.0,1452.7
713,342240,-3191.9395,0.0,0.0,0.0,0.0,1452.9
714,342720,-7584.9893,0.0,0.0,0.0,0.0,1453.0
715,343200,-4002.0715,0.0,0.0,0.0,0.0,1453.1
716,343680,-5741.1924,0.0,0.0,0.0,0.0,1453.2
717,344160,-2996.2071,0.0,0.0,0.0,0.0,1470.1
718,344640,-2919.1551,0.0,0.0,0.0,0.0,1470.2
719,345120,-1491.7828,0.0,0.0,0.0,0.0,1470.3
720,345600,-4439.5456,0.0,0.0,0.0,0.0,1470.5
721,346080,-3054.584,0.0,0.0,0.0,0.0,1470.6
722,346560,-2055.1785,0.0,0.0,0.0,0.0,1470.7
723,347040,-5751.6532,0.0,0.0,0.0,0.0,1470.9
724,347520,-3278.2107,0.0,0.0,0.0,0.0,1471.0
725,348000,-5284.3645,0.0,0.0,0.0,0.0,1471.1
726,348480,-2594.2438,0.0,0.0,0.0,0.0,1489.0
727,348960,-4648.5655,0.0,0.0,0.0,0.0,1489.1
728,349440,-2438.3589,0.0,0.0,0.0,0.0,1489.3
729,349920,-3073.2266,0.0,0.0,0.0,0.0,1489.4
730,350400,-3253.0822,0.0,0.0,0.0,0.0,1489.5
731,350880,-2666.159,0.0,0.0,0.0,0.0,1489.7
732,351360,-4620.8491,0.0,0.0,0.0,0.0,1489.8
733,351840,-1629.0691,0.0,0.0,0.0,0.0,1489.9
734,352320,-6605.2026,0.0,0.0,0.0,0.0,1506.7
735,352800,-7214.3239,0.0,0.0,0.0,0.0,1506.9
736,353280,-1597.2848,0.0,0.0,0.0,0.0,1507.0
737,353760,-8378.9759,0.0,0.0,0.0,0.0,1507.1
738,354240,-3646.371,0.0,0.0,0.0,0.0,1507.2
739,354720,-1792.7971,0.0,0.0,0.0,0.0,1507.3
740,355200,-6144.553,0.0,0.0,0.0,0.0,1507.4
741,355680,-2114.8243,0.0,0.0,0.0,0.0,1507.5
742,356160,-3238.9542,0.0,0.0,0.0,0.0,1507.7
743,356640,-7503.5786,0.0,0.0,0.0,0.0,1524.3
744,357120,-5490.7581,0.0,0.0,0.0,0.0,1524.4
745,357600,-1880.9067,0.0,0.0,0.0,0.0,1524.6
746,358080,-6579.527,0.0,0.0,0.0,0.0,1524.7
747,358560,-3283.8357,0.0,0.0,0.0,0.0,1524.8
748,359040,-4973.6637,0.0,0.0,0.0,0.0,1524.9
749,359520,-1515.9635,0.0,0.0,0.0,0.0,1525.0
750,360000,-5627.4775,0.0,0.0,0.0,0.0,1525.2
751,360480,-2707.6677,0.0,0.0,0.0,0.0,1540.9
752,360960,-2375.8941,0.0,0.0,0.0,0.0,1541.1
753,361440,-3177.0405,0.0,0.0,0.0,0.0,1541.2
754,361920,-4254.6577,0.0,0.0,0.0,0.0,1541.3
755,362400,-2179.2355,0.0,0.0,0.0,0.0,1541.4
756,362880,-1636.9309,0.0,0.0,0.0,0.0,1541.6
757,363360,-3054.5458,0.0,0.0,0.0,0.0,1541.7
758,363840,-2423.5664,0.0,0.0,0.0,0.0,1541.8
759,364320,-2988.3273,0.0,0.0,0.0,0.0,1542.0
760,364800,-4841.5415,0.0,0.0,0.0,0.0,1557.1
761,365280,-2244.1297,0.0,0.0,0.0,0.0,1557.2
762,365760,-3244.9329,0.0,0.0,0.0,0.0,1557.3
763,366240,-1834.8815,0.0,0.0,0.0,0.0,1557.5
764,366720,-2304.6547,0.0,0.0,0.0,0.0,1557.6
765,367200,-2127.7062,0.0,0.0,0.0,0.0,1557.7
766,367680,-3855.7014,0.0,0.0,0.0,0.0,1557.9
767,368160,-2386.4787,0.0,0.0,0.0,0.0,1558.0
768,368640,-2420.9584,0.0,0.0,0.0,0.0,1558.1
769,369120,-2639.3354,0.0,0.0,0.0,0.0,1573.8
770,369600,-3455.8762,0.0,0.0,0.0,0.0,1573.9
771,370080,-3920.5311,0.0,0.0,0.0,0.0,1574.0
772,370560,-3770.8918,0.0,0.0,0.0,0.0,1574.2
773,371040,-2726.9194,0.0,0.0,0.0,0.0,1574.3
774,371520,-1826.2165,0.0,0.0,0.0,0.0,1574.4
775,372000,-2595.6511,0.0,0.0,0.0,0.0,1574.5
776,372480,-4911.5875,0.0,0.0,0.0,0.0,1574.7
777,372960,-2269.1809,0.0,0.0,0.0,0.0,1592.4
778,373440,-1460.2746,0.0,0.0,0.0,0.0,1592.5
779,373920,-3139.9038,0.0,0.0,0.0,0.0,1592.6
780,374400,-3812.077,0.0,0.0,0.0,0.0,1592.8
781,374880,-4825.2786,0.0,0.0,0.0,0.0,1592.9
782,375360,-2522.9416,0.0,0.0,0.0,0.0,1593.0
783,375840,-2338.5202,0.0,0.0,0.0,0.0,1593.1
784,376320,-3201.8565,0.0,0.0,0.0,0.0,1593.3
785,376800,-3569.5391,0.0,0.0,0.0,0.0,1593.4
786,377280,-4638.2102,0.0,0.0,0.0,0.0,1611.5
787,377760,-2806.7799,0.0,0.0,0.0,0.0,1611.6
788,378240,-4940.9389,0.0,0.0,0.0,0.0,1611.7
789,378720,-6919.8418,0.0,0.0,0.0,0.0,1611.8
790,379200,-2586.2365,0.0,0.0,0.0,0.0,1611.9
791,379680,-2296.5597,0.0,0.0,0.0,0.0,1612.1
792,380160,-6114.1473,0.0,0.0,0.0,0.0,1612.2
793,380640,-4534.65,0.0,0.0,0.0,0.0,1612.3
794,381120,-5174.6486,0.0,0.0,0.0,0.0,1628.6
795,381600,-5906.7402,0.0,0.0,0.0,0.0,1628.7
796,382080,-3334.8654,0.0,0.0,0.0,0.0,1628.8
797,382560,-4407.0227,0.0,0.0,0.0,0.0,1628.9
798,383040,-2033.7619,0.0,0.0,0.0,0.0,1629.0
799,383520,-3039.7953,0.0,0.0,0.0,0.0,1629.1
800,384000,-3986.272,0.0,0.0,0.0,0.0,1629.3
801,384480,-3116.4768,0.0,0.0,0.0,0.0,1629.4
802,384960,-5696.0967,0.0,0.0,0.0,0.0,1629.5
803,385440,-2488.2347,0.0,0.0,0.0,0.0,1646.0
804,385920,-3392.5297,0.0,0.0,0.0,0.0,1646.1
805,386400,-2334.2313,0.0,0.0,0.0,0.0,1646.2
806,386880,-3614.9214,0.0,0.0,0.0,0.0,1646.3
807,387360,-2658.9316,0.0,0.0,0.0,0.0,1646.5
808,387840,-2005.4539,0.0,0.0,0.0,0.0,1646.6
809,388320,-3891.1173,0.0,0.0,0.0,0.0,1646.7
810,388800,-4587.7471,0.0,0.0,0.0,0.0,1646.8
811,389280,-3689.3211,0.0,0.0,0.0,0.0,1662.1
812,389760,-3718.1359,0.0,0.0,0.0,0.0,1662.2
813,390240,-2927.2468,0.0,0.0,0.0,0.0,1662.3
814,390720,-1197.8085,0.0,0.0,0.0,0.0,1662.5
815,391200,-4836.9155,0.0,0.0,0.0,0.0,1662.6
816,391680,-3795.6853,0.0,0.0,0.0,0.0,1662.7
817,392160,-2252.182,0.0,0.0,0.0,0.0,1662.8
818,392640,-1547.4689,0.0,0.0,0.0,0.0,1662.9
819,393120,-4257.1364,0.0,0.0,0.0,0.0,1663.1
820,393600,-1588.587,0.0,0.0,0.0,0.0,1679.4
821,394080,-2847.4613,0.0,0.0,0.0,0.0,1679.5
822,394560,-5318.2496,0.0,0.0,0.0,0.0,1679.6
823,395040,-1665.9628,0.0,0.0,0.0,0.0,1679.7
824,395520,-3337.7811,0.0,0.0,0.0,0.0,1679.8
825,396000,-4977.9256,0.0,0.0,0.0,0.0,1680.0
826,396480,-3178.3763,0.0,0.0,0.0,0.0,1680.1
827,396960,-1060.8509,0.0,0.0,0.0,0.0,1680.2
828,397440,-1715.4719,0.0,0.0,0.0,0.0,1695.4
829,397920,-1676.4295,0.0,0.0,0.0,0.0,1695.6
830,398400,-2311.8231,0.0,0.0,0.0,0.0,1695.7
831,398880,-1999.6126,0.0,0.0,0.0,0.0,1695.8
832,399360,-2245.9326,0.0,0.0,0.0,0.0,1696.0
833,399840,-3917.6239,0.0,0.0,0.0,0.0,1696.1
834,400320,-1101.7291,0.0,0.0,0.0,0.0,1696.2
835,400800,-4090.7939,0.0,0.0,0.0,0.0,1696.3
836,401280,-3562.7309,0.0,0.0,0.0,0.0,1696.5
837,401760,-3650.4384,0.0,0.0,0.0,0.0,1714.5
838,402240,-2608.219,0.0,0.0,0.0,0.0,1714.6
839,402720,-1539.9951,0.0,0.0,0.0,0.0,1714.8
840,403200,-2840.4255,0.0,0.0,0.0,0.0,1714.9
841,403680,-2200.2645,0.0,0.0,0.0,0.0,1715.0
842,404160,-1462.1215,0.0,0.0,0.0,0.0,1715.1
843,404640,-2255.3268,0.0,0.0,0.0,0.0,1715.3
844,405120,-2236.4687,0.0,0.0,0.0,0.0,1715.4
845,405600,-3208.9062,0.0,0.0,0.0,0.0,1731.2
846,406080,-2126.6464,0.0,0.0,0.0,0.0,1731.3
847,406560,-3695.4851,0.0,0.0,0.0,0.0,1731.4
848,407040,-2460.7149,0.0,0.0,0.0,0.0,1731.5
849,407520,-1433.9408,0.0,0.0,0.0,0.0,1731.7
850,408000,-3361.3976,0.0,0.0,0.0,0.0,1731.8
851,408480,-1925.0258,0.0,0.0,0.0,0.0,1731.9
852,408960,-2555.0455,0.0,0.0,0.0,0.0,1732.1
853,409440,-2329.7953,0.0,0.0,0.0,0.0,1732.2
854,409920,-2307.4371,0.0,0.0,0.0,0.0,1748.2
